Telepules,p_ld_Fidesz_twins_2014,n_wards_2014,min_Fidesz_votes_2014,p_ld_Fidesz_twins_2018,n_wards_2018,min_Fidesz_votes_2018,p_ld_Fidesz_twins_2019,n_wards_2019,min_Fidesz_votes_2019,p_last_2_regular,p_all_regular
Mezőkovácsháza,1.0,5,207,0.3439,5,271,0.3439,5,185,0.11826720999999998,0.11826720999999998
Nyírábrány,1.0,5,43,0.3439,5,47,0.3439,5,47,0.11826720999999998,0.11826720999999998
Csorvás,0.3439,5,153,0.3439,5,234,1.0,5,130,0.3439,0.11826720999999998
Nagymágocs,0.3439,5,43,0.3439,5,51,1.0,5,36,0.3439,0.11826720999999998
Balatonfűzfő,0.3439,5,141,0.3439,5,183,1.0,5,133,0.3439,0.11826720999999998
Emőd,1.0,5,146,0.3439,5,214,0.3439,5,117,0.11826720999999998,0.11826720999999998
Mezőcsát,0.3439,5,193,1.0,5,289,0.3439,5,152,0.3439,0.11826720999999998
Csákvár,0.3439,5,246,1.0,5,267,0.3439,5,220,0.3439,0.11826720999999998
Csenger,0.3439,5,195,1.0,5,235,0.3439,5,180,0.3439,0.11826720999999998
Vámospércs,1.0,5,244,0.3439,5,276,0.3439,5,217,0.11826720999999998,0.11826720999999998
Mályi,0.3439,5,133,1.0,5,156,0.3439,5,117,0.3439,0.11826720999999998
Páty,0.3439,5,234,1.0,5,296,0.3439,5,211,0.3439,0.11826720999999998
Sátoraljaújhely,0.8499053647030008,19,44,0.5497160941090026,19,58,0.2662040052146709,19,39,0.14633662598278144,0.12437228347530249
Budapest II. kerület,0.2914152355697328,73,174,0.4481635592733285,74,161,0.98101842340149,74,135,0.43965670834432097,0.12812266323197363
Tiszakécske,1.0,10,73,0.6125795109999999,10,100,0.22515902199999993,10,55,0.13792780359399817,0.13792780359399817
Göd,0.8146979811148158,17,91,0.21075066030384537,17,93,0.8146979811148158,17,54,0.17169813746815718,0.13988212595648178
Isaszeg,0.5217030999999999,8,219,0.5217030999999999,8,301,0.5217030999999999,8,184,0.2721741245496099,0.14199408451731754
Sarkad,0.5217030999999999,8,208,0.5217030999999999,8,281,0.5217030999999999,8,162,0.2721741245496099,0.14199408451731754
Miskolc,0.8140391372456774,160,45,0.7300108548206958,160,57,0.24006855770036073,160,37,0.1752526530224119,0.14266251846638026
Siófok,0.37995906158809645,23,63,0.37995906158809645,23,87,1.0,24,61,0.37995906158809645,0.14436888848290688
Hajdúböszörmény,0.7487357043078514,27,71,0.7487357043078514,27,91,0.25905837319705083,27,66,0.19396625351254007,0.14522945943566695
Fót,1.0,16,164,0.794108867905351,16,246,0.18406106910639097,16,152,0.14616452721352471,0.14616452721352471
Békés,0.794108867905351,16,239,0.18406106910639097,16,314,1.0,16,137,0.18406106910639097,0.14616452721352471
Dunakeszi,0.5650399672172595,30,208,0.8011278994496029,30,210,0.32895203498491754,30,164,0.2635326528071393,0.1489064815028234
Szentlőrinc,1.0,8,37,1.0,8,67,0.1496943999999999,8,31,0.1496943999999999,0.1496943999999999
Bicske,0.1496943999999999,8,324,1.0,8,355,1.0,8,240,1.0,0.1496943999999999
Mezőberény,0.1496943999999999,8,197,1.0,8,237,1.0,8,131,1.0,0.1496943999999999
Nyírbátor,1.0,8,204,0.1496943999999999,8,289,1.0,8,142,0.1496943999999999,0.1496943999999999
Ács,0.1496943999999999,8,173,1.0,8,212,1.0,8,109,1.0,0.1496943999999999
Ráckeve,1.0,8,197,0.1496943999999999,8,269,1.0,8,152,0.1496943999999999,0.1496943999999999
Csorna,1.0,8,406,0.1496943999999999,8,398,1.0,8,309,0.1496943999999999,0.1496943999999999
Kaposvár,0.35972337214077343,59,110,0.5286900983606962,59,132,0.8443071907337597,59,92,0.44637685171567454,0.16057218634474443
Szigethalom,0.45095698108093596,16,139,0.794108867905351,16,167,0.45095698108093596,16,82,0.3581089377201968,0.16149172545240087
Mezőtúr,0.794108867905351,16,172,0.45095698108093596,16,196,0.45095698108093596,16,130,0.20336219878563164,0.16149172545240087
Kisvárda,0.794108867905351,16,147,0.45095698108093596,16,243,0.45095698108093596,16,142,0.20336219878563164,0.16149172545240087
Budapest VII. kerület,0.3094535637428828,38,135,0.7296592054607296,38,142,0.7296592054607296,38,96,0.5324025561135832,0.16475386833516845
Hajdúnánás,0.8332281830033342,18,103,0.2382028112497987,18,131,0.8332281830033342,18,72,0.19847729560395594,0.16537687638349988
Gyál,0.2382028112497987,18,145,0.8332281830033342,18,197,0.8332281830033342,18,121,0.6942692049510378,0.16537687638349988
Kistelek,1.0,7,173,0.40950999999999993,6,288,0.40950999999999993,6,188,0.16769844009999993,0.16769844009999993
Elek,1.0,6,110,0.40950999999999993,6,142,0.40950999999999993,6,72,0.16769844009999993,0.16769844009999993
Újszász,0.40950999999999993,6,159,1.0,6,227,0.40950999999999993,6,145,0.40950999999999993,0.16769844009999993
Nyírtelek,0.40950999999999993,6,172,1.0,6,214,0.40950999999999993,6,116,0.40950999999999993,0.16769844009999993
Kisbér,0.40950999999999993,6,115,1.0,6,127,0.40950999999999993,6,76,0.40950999999999993,0.16769844009999993
Piliscsaba,0.40950999999999993,6,204,1.0,6,242,0.40950999999999993,6,196,0.40950999999999993,0.16769844009999993
Szarvas,0.8499053647030008,19,21,0.8332281830033342,18,62,0.2382028112497987,18,39,0.19847729560395594,0.1686869183055455
Kiskunfélegyháza,0.8163049808073961,31,50,0.5886487604404953,31,66,0.3525608282081517,31,50,0.2075344945046029,0.16941144155345253
Hajdúszoboszló,0.5797350211684029,20,155,0.2945552141041041,20,219,1.0,20,123,0.2945552141041041,0.17076397328390625
Hatvan,0.21075066030384537,17,158,0.8146979811148158,17,208,1.0,17,141,0.8146979811148158,0.17169813746815718
Gyomaendrőd,1.0,17,28,0.21075066030384537,17,37,0.8146979811148158,17,24,0.17169813746815718,0.17169813746815718
Jászberény,0.32307319481053387,21,103,0.8784233454094307,21,223,0.6082530018748318,21,112,0.5343036367622185,0.17261918292765693
Budapest VI. kerület,0.32895203498491754,30,143,0.5650399672172595,30,146,0.9528987130275375,30,110,0.5384258575704485,0.1771162815362984
Pécs,0.31058151975431436,149,46,0.9336968556911307,149,55,0.6268142057859274,149,38,0.5852544530448538,0.1817692174696507
Budapest IX. kerület,0.7768129014385539,53,119,0.26090213268040485,53,131,0.9033667148627478,53,69,0.23569030250018208,0.18308726772609688
Mátészalka,1.0,16,164,1.0,16,204,0.18406106910639097,16,152,0.18406106910639097,0.18406106910639097
Mórahalom,0.5695327899999999,9,55,0.5695327899999999,9,85,0.5695327899999999,9,53,0.32436759888518396,0.18473798357867968
Baracska,0.18999999999999995,3,26,1.0,3,27,1.0,3,25,1.0,0.18999999999999995
Beled,1.0,3,121,0.18999999999999995,3,128,1.0,3,97,0.18999999999999995,0.18999999999999995
Pákozd,1.0,3,277,1.0,3,324,0.18999999999999995,3,237,0.18999999999999995,0.18999999999999995
Apátfalva,0.18999999999999995,3,206,1.0,3,300,1.0,3,205,1.0,0.18999999999999995
Kótaj,1.0,3,232,0.18999999999999995,3,359,1.0,3,138,0.18999999999999995,0.18999999999999995
Felsőtárkány,0.18999999999999995,3,248,1.0,3,295,1.0,3,172,1.0,0.18999999999999995
Dusnok,1.0,3,333,0.18999999999999995,3,333,1.0,3,207,0.18999999999999995,0.18999999999999995
Hegyeshalom,1.0,3,217,1.0,3,304,0.18999999999999995,3,189,0.18999999999999995,0.18999999999999995
Hernádnémeti,0.18999999999999995,3,185,1.0,3,242,1.0,3,159,1.0,0.18999999999999995
Őcsény,1.0,3,115,0.18999999999999995,3,155,1.0,3,90,0.18999999999999995,0.18999999999999995
Apc,1.0,3,101,1.0,3,178,0.18999999999999995,3,107,0.18999999999999995,0.18999999999999995
Táborfalva,1.0,3,156,0.18999999999999995,3,185,1.0,3,124,0.18999999999999995,0.18999999999999995
Tuzsér,1.0,3,176,0.18999999999999995,3,246,1.0,3,167,0.18999999999999995,0.18999999999999995
Dunaszentgyörgy,1.0,3,199,1.0,3,250,0.18999999999999995,3,165,0.18999999999999995,0.18999999999999995
Szentgál,1.0,3,190,0.18999999999999995,3,274,1.0,3,151,0.18999999999999995,0.18999999999999995
Sorkifalud,0.18999999999999995,3,38,1.0,3,42,1.0,3,29,1.0,0.18999999999999995
Tiszadada,1.0,3,172,1.0,3,217,0.18999999999999995,3,134,0.18999999999999995,0.18999999999999995
Gyöngyössolymos,1.0,3,174,1.0,3,219,0.18999999999999995,3,148,0.18999999999999995,0.18999999999999995
Farmos,1.0,3,188,1.0,3,234,0.18999999999999995,3,107,0.18999999999999995,0.18999999999999995
Kaszaper,1.0,3,41,0.18999999999999995,3,42,1.0,3,28,0.18999999999999995,0.18999999999999995
Tiszaszentimre,1.0,3,70,0.18999999999999995,3,83,1.0,3,43,0.18999999999999995,0.18999999999999995
Tiszanagyfalu,1.0,3,62,1.0,3,66,0.18999999999999995,3,53,0.18999999999999995,0.18999999999999995
Sajókaza,1.0,3,78,1.0,3,106,0.18999999999999995,3,71,0.18999999999999995,0.18999999999999995
Gomba,1.0,3,10,0.18999999999999995,3,29,1.0,3,16,0.18999999999999995,0.18999999999999995
Karancskeszi,0.18999999999999995,3,48,1.0,3,72,1.0,3,49,1.0,0.18999999999999995
Levelek,0.18999999999999995,3,178,1.0,3,272,1.0,3,159,1.0,0.18999999999999995
Cigánd,1.0,3,109,1.0,3,172,0.18999999999999995,3,79,0.18999999999999995,0.18999999999999995
Gyenesdiás,1.0,3,307,0.18999999999999995,3,361,1.0,3,281,0.18999999999999995,0.18999999999999995
Sirok,1.0,3,49,1.0,3,57,0.18999999999999995,3,44,0.18999999999999995,0.18999999999999995
Előszállás,1.0,3,140,1.0,3,156,0.18999999999999995,3,102,0.18999999999999995,0.18999999999999995
Ecséd,1.0,3,213,1.0,3,283,0.18999999999999995,3,173,0.18999999999999995,0.18999999999999995
Gönyű,1.0,3,220,1.0,3,275,0.18999999999999995,3,184,0.18999999999999995,0.18999999999999995
Ráckeresztúr,1.0,3,173,0.18999999999999995,3,271,1.0,3,171,0.18999999999999995,0.18999999999999995
Halászi,1.0,3,38,0.18999999999999995,3,55,1.0,3,33,0.18999999999999995,0.18999999999999995
Egercsehi,1.0,3,58,0.18999999999999995,3,65,1.0,3,45,0.18999999999999995,0.18999999999999995
Csabacsűd,1.0,3,20,0.18999999999999995,3,35,1.0,3,13,0.18999999999999995,0.18999999999999995
Etes,1.0,3,39,1.0,3,37,0.18999999999999995,3,15,0.18999999999999995,0.18999999999999995
Tét,0.18999999999999995,3,300,1.0,3,370,1.0,3,258,1.0,0.18999999999999995
Nádasdladány,1.0,3,96,1.0,3,142,0.18999999999999995,3,81,0.18999999999999995,0.18999999999999995
Tápióbicske,1.0,3,183,0.18999999999999995,3,260,1.0,3,146,0.18999999999999995,0.18999999999999995
Besenyőtelek,1.0,3,134,0.18999999999999995,3,198,1.0,3,119,0.18999999999999995,0.18999999999999995
Pér,1.0,3,82,1.0,3,127,0.18999999999999995,3,76,0.18999999999999995,0.18999999999999995
Újhartyán,1.0,3,246,1.0,3,225,0.18999999999999995,3,225,0.18999999999999995,0.18999999999999995
Szob,0.18999999999999995,3,157,1.0,3,232,1.0,3,145,1.0,0.18999999999999995
Galgahévíz,0.18999999999999995,3,173,1.0,3,242,1.0,3,142,1.0,0.18999999999999995
Balatonfenyves,1.0,3,21,0.18999999999999995,3,60,1.0,3,37,0.18999999999999995,0.18999999999999995
Kéthely,1.0,3,148,1.0,3,179,0.18999999999999995,3,117,0.18999999999999995,0.18999999999999995
Iregszemcse,0.18999999999999995,3,120,1.0,3,177,1.0,3,99,1.0,0.18999999999999995
Tápióság,1.0,3,123,0.18999999999999995,3,128,1.0,3,81,0.18999999999999995,0.18999999999999995
Dombrád,1.0,3,211,1.0,3,285,0.18999999999999995,3,162,0.18999999999999995,0.18999999999999995
Nagyréde,0.18999999999999995,3,158,1.0,3,232,1.0,3,148,1.0,0.18999999999999995
Beremend,1.0,3,143,0.18999999999999995,3,184,1.0,3,115,0.18999999999999995,0.18999999999999995
Báránd,1.0,3,155,0.18999999999999995,3,195,1.0,3,130,0.18999999999999995,0.18999999999999995
Maroslele,1.0,3,119,0.18999999999999995,3,191,1.0,3,149,0.18999999999999995,0.18999999999999995
Görcsöny,0.18999999999999995,3,15,1.0,3,38,1.0,3,20,1.0,0.18999999999999995
Nagykarácsony,1.0,3,51,1.0,3,59,0.18999999999999995,3,31,0.18999999999999995,0.18999999999999995
Vál,1.0,3,222,1.0,3,276,0.18999999999999995,3,204,0.18999999999999995,0.18999999999999995
Maklár,0.18999999999999995,3,138,1.0,3,183,1.0,3,118,1.0,0.18999999999999995
Öttevény,1.0,3,222,1.0,3,297,0.18999999999999995,3,169,0.18999999999999995,0.18999999999999995
Nagycserkesz,1.0,3,29,1.0,3,32,0.18999999999999995,3,19,0.18999999999999995,0.18999999999999995
Zsombó,1.0,3,221,0.18999999999999995,3,270,1.0,3,184,0.18999999999999995,0.18999999999999995
Sárosd,0.18999999999999995,3,159,1.0,3,245,1.0,3,120,1.0,0.18999999999999995
Kadarkút,1.0,3,126,1.0,3,196,0.18999999999999995,3,110,0.18999999999999995,0.18999999999999995
Magyarbánhegyes,1.0,3,133,0.18999999999999995,3,141,1.0,3,86,0.18999999999999995,0.18999999999999995
Boldogasszonyfa,0.18999999999999995,3,20,1.0,3,21,1.0,3,20,1.0,0.18999999999999995
Nyírbogdány,1.0,3,91,0.18999999999999995,3,140,1.0,3,84,0.18999999999999995,0.18999999999999995
Kakucs,1.0,3,181,0.18999999999999995,3,216,1.0,3,144,0.18999999999999995,0.18999999999999995
Nyírbogát,1.0,3,279,0.18999999999999995,3,393,1.0,3,402,0.18999999999999995,0.18999999999999995
Nyírbéltek,1.0,3,186,1.0,3,238,0.18999999999999995,3,148,0.18999999999999995,0.18999999999999995
Jászjákóhalma,1.0,3,177,0.18999999999999995,3,268,1.0,3,169,0.18999999999999995,0.18999999999999995
Dávod,0.18999999999999995,3,45,1.0,3,54,1.0,3,41,1.0,0.18999999999999995
Császártöltés,0.18999999999999995,3,168,1.0,3,140,1.0,3,118,1.0,0.18999999999999995
Domony,0.18999999999999995,3,78,1.0,3,97,1.0,3,65,1.0,0.18999999999999995
Csolnok,0.18999999999999995,3,160,1.0,3,175,1.0,3,133,1.0,0.18999999999999995
Szakoly,1.0,3,154,0.18999999999999995,3,192,1.0,3,93,0.18999999999999995,0.18999999999999995
Kaposmérő,0.18999999999999995,3,157,1.0,3,190,1.0,3,131,1.0,0.18999999999999995
Dunabogdány,0.18999999999999995,3,268,1.0,3,327,1.0,3,292,1.0,0.18999999999999995
Nyáregyháza,0.18999999999999995,3,213,1.0,3,264,1.0,3,160,1.0,0.18999999999999995
Kesztölc,0.18999999999999995,3,144,1.0,3,193,1.0,3,126,1.0,0.18999999999999995
Ballószög,0.18999999999999995,3,198,1.0,3,326,1.0,3,157,1.0,0.18999999999999995
Sükösd,0.18999999999999995,3,273,1.0,3,335,1.0,3,217,1.0,0.18999999999999995
Csány,0.18999999999999995,3,114,1.0,3,176,1.0,3,82,1.0,0.18999999999999995
Mernye,1.0,3,38,1.0,3,38,0.18999999999999995,3,28,0.18999999999999995,0.18999999999999995
Becsehely,0.18999999999999995,3,113,1.0,3,127,1.0,3,72,1.0,0.18999999999999995
Poroszló,1.0,3,111,1.0,3,222,0.18999999999999995,3,138,0.18999999999999995,0.18999999999999995
Lovasberény,1.0,3,228,0.18999999999999995,3,268,1.0,3,198,0.18999999999999995,0.18999999999999995
Recsk,1.0,3,143,0.18999999999999995,3,194,1.0,3,118,0.18999999999999995,0.18999999999999995
Apagy,0.18999999999999995,3,124,1.0,3,188,1.0,3,113,1.0,0.18999999999999995
Porcsalma,1.0,3,172,1.0,3,197,0.18999999999999995,3,167,0.18999999999999995,0.18999999999999995
Abaújszántó,1.0,3,146,0.18999999999999995,3,215,1.0,3,116,0.18999999999999995,0.18999999999999995
Madaras,0.18999999999999995,3,168,1.0,3,223,1.0,3,112,1.0,0.18999999999999995
Gádoros,0.18999999999999995,3,224,1.0,3,300,1.0,3,157,1.0,0.18999999999999995
Szentendre,0.5797350211684029,20,229,0.5797350211684029,20,294,0.5797350211684029,20,198,0.33609269476912856,0.19484470551652633
Sárvár,1.0,18,32,0.2382028112497987,18,33,0.8332281830033342,18,24,0.19847729560395594,0.19847729560395594
Monor,0.45095698108093596,16,187,0.45095698108093596,16,251,1.0,16,132,0.45095698108093596,0.20336219878563164
Budapest XIX. kerület,0.933352765384467,58,129,0.7044129671607627,48,177,0.3285688971461318,48,118,0.23144819175544618,0.21602280981818006
Jászapáti,0.46855899999999995,7,214,1.0,7,292,0.46855899999999995,7,180,0.46855899999999995,0.21954753648099995
Kunhegyes,0.46855899999999995,7,157,1.0,7,204,0.46855899999999995,7,137,0.46855899999999995,0.21954753648099995
Zirc,0.46855899999999995,7,194,1.0,7,252,0.46855899999999995,7,155,0.46855899999999995,0.21954753648099995
Szikszó,1.0,7,125,0.46855899999999995,7,161,0.46855899999999995,7,118,0.21954753648099995,0.21954753648099995
Kiskunmajsa,1.0,9,67,1.0,9,87,0.22515902199999993,10,62,0.22515902199999993,0.22515902199999993
Tiszavasvári,0.6125795109999999,10,111,0.6125795109999999,10,141,0.6125795109999999,10,77,0.37525365729699894,0.22987270188795714
Túrkeve,0.6125795109999999,10,114,0.6125795109999999,10,177,0.6125795109999999,10,85,0.37525365729699894,0.22987270188795714
Balmazújváros,0.4852721697633775,17,28,0.4852721697633775,17,36,1.0,17,31,0.4852721697633775,0.23548907874685626
Budapest IV. kerület,0.7355695015685348,84,155,0.3854441012423575,70,214,0.832032137578936,70,141,0.3207018794738705,0.23589852163668731
Nyíregyháza,0.8701266774321914,99,74,0.6673886467000343,100,122,0.4168444877335078,101,91,0.2781972785528348,0.24206687365785598
Vác,0.8011278994496029,30,150,0.5650399672172595,30,179,0.5650399672172595,30,110,0.31927016455288165,0.25577623628517915
Székesfehérvár,0.5650556798357458,92,78,0.8164326969516298,92,83,0.5650556798357458,92,56,0.4613299326161346,0.2606770987029887
Kiszombor,1.0,4,172,1.0,4,231,0.2709999999999999,4,128,0.2709999999999999,0.2709999999999999
Gesztely,1.0,4,47,0.2709999999999999,4,50,1.0,4,51,0.2709999999999999,0.2709999999999999
Szabadbattyán,1.0,4,253,0.2709999999999999,4,338,1.0,4,203,0.2709999999999999,0.2709999999999999
