entropy
43.68453445037078
44.01202710057012
42.988307351808935
43.9111384287284
43.956081859852816
43.83441495276544
43.743932386738315
43.966668712088776
43.97108347475627
43.849093950911055
44.22396273592182
43.993558641831044
43.94580461307423
43.949253617710866
44.081913630743216
44.31103032663035
43.711016522742206
44.405725333129475
44.08019971309695
44.12449417062477
43.89646675148655
44.121122522859686
43.876459426643024
43.863650240089925
43.8602811849706
43.990805481960344
43.76945499973111
44.3743047372471
43.94788309437685
44.145185173339236
44.17278319833204
43.74565030716065
44.16171694599471
43.72361316855666
44.01729037716092
44.691326224457896
43.986047460564514
43.79031302297033
44.25719492697885
44.15899237637451
43.99563950950368
44.004523214481466
43.61430522906423
44.49166301585541
44.32360930899364
44.08678602087243
44.12072132762708
43.562513946609826
43.640981996074174
43.953473483143526
43.94210838442292
44.43614920806243
44.0947086393559
43.817678964959235
43.70972621386006
43.78013882692085
43.74930867034081
44.26217473524108
43.93450753726799
44.08399737549443
43.943257295103045
44.1360649144923
44.25146131620804
44.3136203365794
43.95483406426196
43.9795019681953
43.97803899426084
44.05006992256127
43.917868035750956
43.85836034476608
43.60122029394741
44.03788432493324
43.91054535509767
43.86378138806459
44.11457648600571
44.215333843365926
44.38221407799588
43.91424367897207
44.28736090641929
43.62838362339409
43.792149742603996
43.95667518032976
43.84993060976119
43.87856383441169
43.786671125998254
43.954246293716665
43.55625911709499
43.958610436095235
43.95396026601732
43.70224310872604
43.506390386799275
43.814734186163854
43.599367919889374
43.71758577484742
43.95886198227722
44.41679840230023
43.58009927088939
43.86394549693761
44.27049476071729
44.010047287724056
44.34120957527692
44.10836862699384
44.021647896112775
43.8157755955074
43.82333383263866
43.8146854794596
44.061509092178895
43.96686321762905
43.756491579654615
43.94841645086771
43.879894299937135
44.04634340866083
44.035131947617884
43.548697644276174
43.57666358010174
44.11381659705198
43.7269172688427
43.843887617563354
44.25364566730514
43.86873285505824
44.024641713213484
43.96075233800891
44.21327404558849
44.146957515830096
43.55261986672166
43.92610501069897
43.992363142978085
44.091103331930796
43.85995817586814
44.00604946395579
44.0122059781395
43.78118189105654
44.646805052576944
44.060799423037984
43.791743477211014
43.39857632021862
44.26712148386456
43.69870604374995
43.624510319181454
43.51838106657805
43.83153509151548
44.00417965143737
43.89857641677226
44.00330670070601
43.61116634981036
43.8989968963858
43.774753139739886
43.96874814881512
43.85172338409611
43.827740701865196
43.90088987543405
43.900358529582384
44.19715874165821
44.12253680234431
43.8271316507013
43.728863580597256
44.20613380837573
43.85264271810404
43.99073051323001
44.17666925185734
